	word	sent1	sent2	mean	annotator1	annotator2	annotator3
508	жесть	Два парня в новых рубахах, сшитых как будто из розовой <b><i>жести</i></b>, похожие друг на друга, как два барана, остановились у крыльца, один из них посмотрел на дачников, подошел к слепой, взял ее за руку и сказал непреклонно: -- Бабка Анфиса, очисть место госполам.	С этими словами я подхватил с земли опустошенную банку из желтой <b><i>жести</i></b>.	3.3333333333333335	4	2	4
509	жесть	Над калиткой стоял ангел, нарисованный на <b><i>жести</i></b> и вырезанный.	Осознание жениной неверности ударило так же ярко, ослепило на миг, как когда-то ослепил блеск германского зуба, как блеск <b><i>жести</i></b> на углу барака.	4.0	4	4	4
510	жесть	Наклонные эти косые скаты, смотря по тому, на какой высоте они находились, служили кровлями каким-то застрехам или чердакам, а иногда просто закуткам, и сквозь низкую их прогнившую <b><i>жесть</i></b> светил свет или неба, или поднебесья, или дворового воздуха, или сразу всего уличного захолустья.	Поскольку ты вернулся ни с чем, и цветения акаций, то бишь тополей, за окном не наблюдается, -- Фирсов картинно оглянулся на забитые <b><i>жестью</i></b> рамы, -- можно сделать вывод, что она говорит неправду.	4.0	4	4	4
511	жесть	Железные шторы магазинов были прикреплены болтами к земле, у будок, где продавались жареные каштаны, стыли оставленные на произвол судьбы жаровни, ворота были заперты, сквозь их крошечные окошечки с фанерными задвижками было видно, как невысокий ветерок с моря, предвестник ожидаемой бури, медленно катил по опустевшим улицам свернувшиеся, как <b><i>жесть</i></b>, листья.	Вот такой гобелен Кладбище за окном незаметно переходило в самопальные огородики, которые тоже были упрятаны в прямоугольные оградки из проволоки, фанеры, регулярно продырявленной <b><i>жести</i></b>, а кое-где и никелированных спинок доисторических кроватей.	2.3333333333333335	2	3	2
512	жесть	Босиком, в летних галифе, завязанных у щиколоток, в синей майке -- тело у него белое, молодое, здоровое, а шея и кисти рук коричневые от загара, -- он оседлал железный лом на табуретке и вдохновенно стучит по нему молотком, что-то сгибая из <b><i>жести</i></b>.	Вплотную к нему примыкали полуразрушенные, кое-как подлатанные ржавой <b><i>жестью</i></b> и фанерой лачуги.	3.6666666666666665	4	3	4
513	жесть	Мирон Вдовин принес ящик с походным имуществом штаба, фонарь, большой медный чайник, кружки из белой <b><i>жести</i></b>.	Девушка посмотрела на Сергея и Вареника, очевидно, решила, что расспрашивать незачем, а полтинник вещь хорошая, и, поправив куртку, пошла к обитой <b><i>жестью</i></b> двери, тускло блестевшей в мутном свете уличных огней.	4.0	4	4	4
514	жесть	Он шуршал в листве над его постепенно влажнеющей головой (не совсем трезвой), он дробно позванивал о новую <b><i>жесть</i></b>, которой Мочалки третьего дня покрыли беседку.	В свою очередь, этикетки тоже следовало регулярно печатать, а пробки штамповать из <b><i>жести</i></b>.	3.6666666666666665	3	4	4
515	жесть	Она вздрогнула, выпрямилась и перевела взгляд со Стеббса на Друда; отступила, волнуясь, взяла кружку и бросила вновь, прислушиваясь, как звякнула <b><i>жесть</i></b>.	Любой шорох воспринимался здесь, как грохот <b><i>жести</i></b>.	4.0	4	4	4
516	жесть	Странная была это картина: закат, белая, как <b><i>жесть</i></b>, равнина моря с красными отблесками на горизонте, согнувшаяся в буксирной лямке Евдокия, и за ней покорно тащились плоты.	Употребив с омерзением вторую бутылку, мужик тотчас же проследовал к приемному окошку, где выставил на окованный бугристой <b><i>жестью</i></b> козырек обе опустошенные тары.	2.0	1	1	4
517	жесть	"""Ималист"" стал ползать трусливыми мелкобуквенными каракулями с деревянных досочек на куски спрятанной в подворотне и внутри подъездов <b><i>жести</i></b>, ютился чернильными разводами на крохотных и диктовых листиках, создавая особый стиль нелегальной вывески, одновременно и зазывающей, и прячущей свой товар."	Куликова заинтересовала дверь похлипче, дощатая, обитая крепкой <b><i>жестью</i></b>, наверняка в глубине проема пряталась вторая, а следовательно, хозяину было что скрывать по сусекам.	3.0	4	4	1
518	жесть	"Там, где в мир вошли мы под луной, ""Привези мне ветку дикой груши"", -- наказал я женщине одной."" ""...Ни к чему мне талисман от сглаза иль чеканки золотая <b><i>жесть</i></b>."	Он мнется на узкой полоске <b><i>жести</i></b>, не решаясь на самоубийственный прыжок.	4.0	4	4	4
519	жесть	Гришаня делает конкретное дело: он строит изгородь, возится у хлева, с пяти утра уже тюкает топором, постоянно подновляя что-то и пристраивая, он валит лес, пашет землю, подстригает волосы, ловит рыбу, обкладывает баранов, режет коров, набивает колбасу, изузоривает наличники, кроит из <b><i>жести</i></b> дымницы, починяет сапоги, строит детей, пьет вино, часто матерится и поет песни под тульскую гармонику, уронив голову на хромку и призакрыв глаза.	Поводом для этого послужило Синодальное разрешение двум заводчикам русской ваксы, Жако и Бенакеру, печатать на <b><i>жести</i></b> иконы.	3.6666666666666665	3	4	4
520	жесть	Якорь также можно спаять из нескольких слоев <b><i>жести</i></b>.	Пахло кошками и нагретой <b><i>жестью</i></b>.	3.6666666666666665	3	4	4
521	жесть	Двое грузчиков, открыв дверцу кабины, вытаскивали какой-то тяжелый ящик с окантовкой из <b><i>жести</i></b>.	Эта же конфигурация схожа с детской горкой, обитой <b><i>жестью</i></b> для круглогодичного скатывания.	4.0	4	4	4
522	жесть	На огороде у Мелеховых оказалась швейная машина, принадлежавшая Богатыревым, а <b><i>жесть</i></b> со своего амбара Пантелей Прокофьевич разыскал на гумне у Аникушки.	Под тяжестью тел <b><i>жесть</i></b> прогибалась и издавала квакающие звуки.	4.0	4	4	4
523	жесть	В комнате стоял длиннущий сундук, обитый снаружи цветной <b><i>жестью</i></b> в шашку, а внутри оклеенный пестрыми обоями: цветы, птицы и яблоки.	Верхние части печных и водопроводных труб были сделаны из фигурной <b><i>жести</i></b>.	3.6666666666666665	4	4	3
524	жесть	Другая оказалась потертой, грязной и твердой, как из <b><i>жести</i></b>.	Сейчас крыльцо скосилось, <b><i>жесть</i></b> поржавела, краска наличников облупилась.	3.0	4	4	1
525	жесть	Крышу сушилки (5) делают из <b><i>жести</i></b>, ножки -- из проволоки.	Их можно делать из латунной ленты или из <b><i>жести</i></b> любых консервных банок той же толщины (фото 10).	3.6666666666666665	3	4	4
526	жесть	Шахов послушно встал; они остановились недалеко от трактира, прямо под фонарем; свет его падал на огромные фабричные стены на разбитый цементный забор, усеянный стеклом и <b><i>жестью</i></b>.	Извив дороги меж холмов, бледно-сиреневый кустарник, желтая <b><i>жесть</i></b> сухой виноградной лозы, красная почва, свежий жаркий ветер, и эти виллы на холмах, и эти тесные, прохладные залы виноделен, глотки вина то тут, то там, а приплатить -- и полные бокалы.	2.0	1	1	4
527	жесть	Сделали ему мои саперы здоровенный рупор из <b><i>жести</i></b>, и он целыми днями через этот рупор, вместе с переводчиком, немцев агитировал.	Плыли русские горные инженеры в потёртых мундирах, поставив под скамью окованные <b><i>жестью</i></b> ларцы для образцов и прислонив к борту побитое кайло рудокопа.	4.0	4	4	4
528	жесть	Таяли и испарялись крыши, <b><i>жесть</i></b> и черепица дымились рыхлым паром и исчезали на глазах.	В голых, отощавших за зиму батареях сливалась сверху куда-то в недра отопления скудная вода; темные голуби с большими серыми тенями по стеклу теснились грудами, урчали, царапали когтями <b><i>жесть</i></b> карниза.	4.0	4	4	4
529	жесть	Были тут и разбитные парни с консервной фабрики, с острыми, ядовитыми язычками и <b><i>жесткими</i></b> ладонями, порезанными кислой <b><i>жестью</i></b>.	Мутное, по-весеннему бурное мокро катилось вниз, подшибая птиц, чего-то клюющих в месиве; грязным потоком тащило капустные листья, переворачивало ржавую бочку без дна, трепало тряпье, рваный ботинок, стекло блестело, <b><i>жесть</i></b>.	3.6666666666666665	4	3	4
530	жесть	От принятого порядка движения -- прижимаясь к стенам -- пришлось отказаться, потому что тротуары завалены осыпавшейся штукатуркой, битыми кирпичами, осколками оконного стекла, проржавевшей кровельной <b><i>жестью</i></b>, и уже дважды обломки карнизов без всякой видимой причины обрушивались чуть ли не нам на головы.	Всюду лежали проржавевшая <b><i>жесть</i></b>, вскрытые консервные банки, обрывки бумаг, старое тряпье многое другое, характерное для свалки.	2.6666666666666665	1	4	3
531	жесть	И нередко ночью ударит, словно молотком по <b><i>жести</i></b>, револьверный выстрел, захлебнется кровью чья-то глотка.	Тут убеждаешься, что имеешь дело с хорошо покрашенной <b><i>жестью</i></b>.	3.0	1	4	4
532	жесть	"У меня подробный доклад о неприспособленности бывшего помещения ""<b><i>Жесть</i></b> и бекон"" к условиям работы ""Геркулеса""."	Не то чтобы это было открытие, какое открытие для чекиста Но то, что воспринимаешь кожей, это совсем иная <b><i>жесть</i></b>.	1.0	1	1	1
533	жесть	Пахло мятой и крашеной <b><i>жестью</i></b>, догоряча нагретой солнцем.	Не <b><i>жестокая</i></b> сталь, не тяжелый чугун, но приспособленная для быта -- <b><i>жесть</i></b>, которую можно пробить столовым ножом.	4.0	4	4	4
534	жесть	Девочка расстроилась: ведро новенькое, из светлой <b><i>жести</i></b>, мать его совсем недавно купила в городе.	По всему выходило, что моллюск поселится в углу, его отгородят бортиком из <b><i>жести</i></b> и он этих грызунов своим постоянным вниманием и угрозой заставит исчезнуть.	4.0	4	4	4
535	жесть	Кустари-ёкальщики, чье искусство передается длинной цепью поколений, привычны к слаживанию из гирь узорных стрел и из иззубленной <b><i>жести</i></b> базарных ходиков, кое-как ковыляющих вслед за временем.	Даже дырочки в крыше от непроклепанных листов <b><i>жести</i></b> на тех же местах!	2.3333333333333335	2	3	2
536	жесть	Потому что из мрамора и гранита никак не сделаешь такого, как из <b><i>жести</i></b> и кирпича.	Они с Волком одновременно сели на нагретую <b><i>жесть</i></b> чердачной крыши и посмотрели друг на друга сумасшедшими глазами.	3.6666666666666665	3	4	4
537	жесть	На перевале оглянулась назад: внизу лежал залитый солнечным половодьем хутор, белели выбеленные домики, на покатой крыше мельницы, отражаясь, искрились солнечные лучи, расплавленной рудой блестела <b><i>жесть</i></b>.	Свежий ветер летел низко над землей, обтекая дома, тихих людей, безымянное дерево с его гигантскими лакированными листьями, как будто вырезанными из зеленой <b><i>жести</i></b>.	3.6666666666666665	4	4	3
538	живот	Сейчас мы слишком близки сами все от Черты, чтобы чувствовать по-человечески, за других, не только за <b><i>живот</i></b> свой.	Шпрехт любил ее <b><i>живот</i></b>, на полюсе которого торчал круглый, как пуговица, пупок.	1.0	1	1	1
539	живот	В заливчике, на берегу которого стоял Beaulieu, море было идеально спокойное, как всегда; глубоко на дне темнели камни, на прибрежных подводных островках росли альги, из которых живыми фонтанами расплывались целые стайки маленьких рыб; крохотные зеленые крабы бегали по камням, на дне, и, чтобы их увидеть, нужно было лежать на воде почти неподвижно, на <b><i>животе</i></b>, погрузив лицо в море и пристально глядя вниз.	Когда дверь захлопнулась, Павел Николаевич ослабил и аккуратно снял галстук, надел мягкие удобные тапочки, подошел к жене сзади и обхватил ее, сцепив руки на округлом Алинином <b><i>животе</i></b> и уткнувшись носом в остриженный затылок.	3.6666666666666665	4	4	3
540	живот	Он презрительно подмигнет ей вслед, когда она пойдет по улице со своим разросшимся <b><i>животом</i></b>.	Может, у него болел <b><i>живот</i></b> или он хотел к телевизору Свое нежелание смотреть мальчуган выражал весьма беззастенчиво, несмотря на то что в зале кроме маленького принца сидели еще человек сто пятьдесят.	2.6666666666666665	2	2	4
541	живот	Гамбургское Страшилище взял в руку десятый стакан и, почесывая <b><i>живот</i></b>, начал: -- Мать тфаю, клянь-ка, как...	На <b><i>животе</i></b> он держит каменный круг -- видимо, древний календарь.	4.0	4	4	4
542	живот	Тот невероятно распух, видимо, по болезни, едва ходил, перекатывая громадный <b><i>живот</i></b>.	Через него простукивали шаги и проплывали голоса проходивших, там не было отчужденности и мыслей со стороны, только свои мысли и свои игры, как у сидящего в <b><i>животе</i></b> Великана, когда слышишь бурчание, стук огромного сердца и сотрясаешься от его кашля.	4.0	4	4	4
543	живот	Индейцы взрезали мне <b><i>живот</i></b> и стали наматывать мои кишки на колесо, усеянное остриями.	У кого в груди, у кого в <b><i>животе</i></b>, у всех что-то не так, к нему ехали начальники и жены начальников две тысячи километров, и три, и четыре, чтобы вырезать кисту, опухоль, а то и вросший ноготь -- как ходят к окошечку кассы: протягиваешь паспорт, получаешь условленную сумму зарплаты.	4.0	4	4	4
544	живот	Среди них много беременных, с высокими отвратительными <b><i>животами</i></b>.	Дотрагиваясь до знакомых углов, стволов деревьев, до лестничных перил, заглаженных на излете, до истонченных ручек дверей парадных, обнаруживая в верном месте проходной подъезд, и за ним -- нога радостно нащупывает на той самой последовательности высот те самые (степень гладкости подошва чует прерывистым скольженьем) четыре ступеньки, я шел по городу ночью с тем же сладострастием, с каким в детстве слепо тыкался и целовал материнский <b><i>живот</i></b>.	4.0	4	4	4
545	живот	Она оторвала его руки от больного места, сама расстегнула брючный ремень и быстро стала ощупывать <b><i>живот</i></b>, безжалостно запуская пальцы в тело.	Каждое его слово было словно кулак, вдвинутый в беззащитный Марусин <b><i>живот</i></b>.	4.0	4	4	4
546	живот	И победителем бацал по доскам помоста, пропятив <b><i>живот</i></b>.	Мы ведь постарались, да Янка разглядывала свой <b><i>живот</i></b> перед зеркалом, задрав кофточку, и мы все, и дети и Янкин муж, смотрели на него, и каждому хотелось провести по вертикальной коричневой черте и нажать на выступивший пупок, как на звоночек.	3.6666666666666665	4	3	4
547	живот	Летчик лихорадочно шарит по <b><i>животу</i></b>, но ему удается лишь кончиками пальцев коснуться холодной стали замка.	Белобрысый мгновенно пнул стоящего рядом Стася в <b><i>живот</i></b> и тут же заехал кулаком в лицо.	4.0	4	4	4
548	живот	Люди хватаются за <b><i>животы</i></b>, визжат и стонут, показывают друг другу на Комариху пальцами.	Поджались к паху могучие бедра, выпятился таз; заелозили друг вдоль друга икры; волосатое колено вдавилось в податливый <b><i>живот</i></b>; расширились ноздри, и вывалился наружу синий пупырчатый язык.	4.0	4	4	4
549	живот	В груди и в <b><i>животе</i></b>, опять где-то около солнечного сплетения, вновь заныл жутковатый холодок, тот самый холодок, который испытываешь во время опасности.	Почему тогда мужчина -- козел Потому что у женщины <b><i>живот</i></b> расти начал А о том, что сексом без чувств и любви занимаются только <b><i>животные</i></b>, вам не известно Или свербит в одном месте настолько сильно, что и терпеть не возможно И зачем вообще детей рожать, если это все от безысходности Не от того, что хочется родить от любимого и не от того, что ребенок желанный.	4.0	4	4	4
550	живот	Прикрывая обеими руками <b><i>живот</i></b>, он разыскал свободную шайку, густо намылил голову -- и почти тотчас же услышал где-то рядом с собой, внизу, тихий смешок.	Однако считаю неправильным разрешать даже прикасаться к <b><i>животу</i></b> при интубационном наркозе, после введения анестетиков и до выполнения успешной интубации трахеи и раздувания манжетки.	4.0	4	4	4
551	живот	Дедушка повернул лицо к чудотворцу, прикрыл глаза и медленно, размашисто перекрестился, с силой вдавливая сложенные щепоткой пальцы в лоб, в <b><i>живот</i></b>, в оба плеча.	Какие признаки служат доказательством того, что к врачу действительно пора -- Боли в грудной клетке, боли в ногах, опоясывающие межреберные боли, иррадирующие боли в <b><i>животе</i></b>, онемение рук, тугоподвижность.	4.0	4	4	4
552	живот	"днями"" Но нет, это не интересует эгоцентричного юношу, нет места средь его игр чужим сантиментам, подробностям посторонних, смешных лаборанту, немолодых чувств; он, как сеттер, обегает челноком поля негатива, с азартом подмечая, что там есть пожива: случайное сцепление голов с <b><i>животами</i></b>, надстройки из чьих-то локтей к чьим-то носам, многорукость одних при полном отсутствии конечностей у других тел, парение лишенных опоры предметов."	Родители никак не могут привыкнуть к торчащему впереди Люды <b><i>животу</i></b>.	3.0	1	4	4
553	живот	Руслан, проехав по нему <b><i>животом</i></b>, перевернулся через голову и покатился в пыли.	Хозяин стоял возле: вовсе не богатырь, кожа да кости, жилистые плети рук, узкие плечи, втянутый <b><i>живот</i></b>, про таких говорят у нас: на балык ли, в дощеку высох.	4.0	4	4	4
554	живот	"Иван Почиталин принял с поклоном из рук государя лист, вскочил на телегу, где, хлопая крыльями, горланил на всю степь красноперый петух, и неспешно, смакуя каждое слово присяги, прочел: -- ""Я, казак войска государева, обещаюсь и клянусь всемогущим богом, пред святым его евангелием, в том, что хощу и должен всепресветлейшему, державнейшему, великому государю императору Петру Федорычу служить и во всем повиноваться, не щадя <b><i>живота</i></b> своего, до последней капли крови, в чем да поможет мне господь бог всемогущий""."	Кузин выдернул галстук из руки самозванца, попытался ударить его кулаком в <b><i>живот</i></b>.	2.3333333333333335	1	4	2
555	живот	А кармашка на <b><i>животе</i></b> не видно было.	Кони протыкали кольями шеи, рвали бока, ломали ноги, пробивали груди, вспарывали <b><i>животы</i></b>.	3.6666666666666665	3	4	4
556	живот	-- А как уж совсем в Миассе <b><i>животы</i></b> подвело, двинул отец всем кагалом на Златоустовский завод.	Тот замахнулся было в ответ, но тут классик Ленинианы <b><i>животом</i></b> вдавил его в угол.	2.3333333333333335	2	4	1
557	живот	Харламов в трусах, лежит на <b><i>животе</i></b>.	Вот я нажимаю вам на <b><i>живот</i></b> и могу прощупать позвонки.	4.0	4	4	4
558	живот	И чтоб всегда часы на виду были, носит Няга поверх синей косоворотки с вышитыми крестиками передом шелковый фрачный серый жилет, поперек худого <b><i>живота</i></b> и по жилету двумя гирляндами цепь болтается.	"Николай свесился, друг его свесился, и оба увидели, что Валька, лежа на грядке молодого салата, идеально изобразила собою посадочный знак -- букву ""Т"", но не на <b><i>животе</i></b>, как положено, а на спине, и не по инструкции, падла, разведя ноги!"	4.0	4	4	4
559	живот	Он потерял много крови, волокли его на бурке торопливо, впопыхах, часто роняя; тогда он еще сохранял сознание, и все толчки и броски отдавались в огнем горевшем <b><i>животе</i></b>: ему казалось, что курдский свинец продолжает все глубже и глубже проникать в него при каждом сотрясении, разрывая ткани и отравляя кровь.	Эти японцы, которые якобы заставляли его разрезать себе <b><i>живот</i></b>, -- самая живучая часть его психического мира.	4.0	4	4	4
560	живот	...Вместе они взвалили пьяного, затолкали в коляску, совершенно бессознательного и бледного, с болтающейся головой, и Верка привычно уселась позади Сергея, обхватила его <b><i>живот</i></b>.	Где-то внизу <b><i>живота</i></b> стала накатывать тупая боль.	3.0	1	4	4
561	живот	Он отвернул кран душа и постоял под ледяным веерным потоком, от которого сладко замирало в <b><i>животе</i></b>.	Один держит полотенце под <b><i>животом</i></b>, двое на счет раз-два переставляют руки и ноги.	4.0	4	4	4
562	живот	Увидев на пороге беременную дочь, бабушка запричитала: -- И что ж ты, горе мое, с таким <b><i>животом</i></b> отправилась в дорогу.	Чуть ниже моего <b><i>живота</i></b>.	4.0	4	4	4
563	живот	И се, нет торжественного Великого славословия и священники в праздничных одеждах полагают земные поклоны на Господи и Владыко <b><i>живота</i></b> моего.	Теплый пот покрывал бедра, <b><i>живот</i></b>, бока; волосы слиплись; от неудобной позы шея затекла и теперь неприятно ныла.	1.6666666666666667	2	1	2
564	живот	Они лежали, прижавшись друг к другу, и она ощущала его всего -- щекой, <b><i>животом</i></b>, ногами, и ей было этого мало, ей хотелось чувствовать его спиной, затылком, чтобы всюду был он, завернуться в него.	Сразу подаете <b><i>живот</i></b> назад и в сторону.	3.3333333333333335	4	4	2
565	живот	Древние памяти Прение <b><i>живота</i></b> и смерти <b><i>Живот</i></b> рече: -- Кто ты, о страшное диво Кости наги, видение твое и голос твой -- говор водный.	Не добежав, Султан резко остановился и упал на <b><i>живот</i></b>.	1.0	1	1	1
566	живот	Так и у жены с другими разница по духу, а не по внешним показателям в виде там груди, ног или <b><i>живота</i></b>, хотя и тут могут быть отдельные и значительные несовпадения.	Лариса шепотом спросила: -- Тебе ее жалко -- Жалко Да нет, раз я с тобой, значит, не жалко, -- так же шепотом ответил я и, протянув руку, погладил ее по обнаженной груди, по мягкому горячему <b><i>животу</i></b>.	4.0	4	4	4
567	живот	Слухач, пошатываясь и заплетая кривые ноги, ходил кругами, расплескивая пригоршнями коричневый травобой из огромного горшка, подвешенного на <b><i>животе</i></b>.	Двумя пулями -- в <b><i>живот</i></b> и в голову -- Дмитрий Гущин был ранен.	4.0	4	4	4
568	заблуждение	И, однако, сверх всех <b><i>заблуждений</i></b> и всех жизненных падений Есенина остается что-то, что глубоко привлекает к нему.	Конечно, клиент может попытаться доказать в суде, что подписал договор под влиянием <b><i>заблуждения</i></b>, но сделать это будет трудно.	3.6666666666666665	3	4	4
569	заблуждение	"Исторический документ, написанный, как говорил товарищ Сталин, ""почти в протокольном стиле"", будто раскрыл перед нами широкие врата истины, еще недавно заваленные грудами исторических <b><i>заблуждений</i></b> и тяжестью вековых неудач в борьбе за освобождение человека."	Он не может помыслить, что его иногда просто вводят в <b><i>заблуждение</i></b>.	3.6666666666666665	4	3	4
570	заблуждение	А нам казалось в этом несчастном нашем <b><i>заблуждении</i></b>, что наш разум окреп, что мы узнали истину и что мы достигли именно той крепости разума, которая делает нам великую честь.	Эта кажущаяся простота нередко вводит в <b><i>заблуждение</i></b> новичка, который, не добившись хорошего звука, забрасывает упражнения и переходит к исполнительской практике, стремясь играть какую-то музыку, в каком-нибудь составе.	4.0	4	4	4
571	заблуждение	Те сообщения, в разной степени сенсационные, которыми пестрят в последнее время страницы печати, о возможности, а то и открытии способов предсказания времени землетрясения, вводят в <b><i>заблуждение</i></b> общественное мнение, а нередко и официальные органы.	"Вот что пишет по этому поводу сам автор в предисловии к одному из зарубежных изданий своих стихов: ""Сохранить стихи эти мне хотелось не только из-за естественного для автора <b><i>заблуждения</i></b> относительно их качества, но и от яростного желания доказать, что никогда и никому не удастся довести человека до заданного состояния опущенности, безволия, апатии и покорного прозябания в дозволенных рамках."	3.6666666666666665	3	4	4
572	заблуждение	Я не сомневаюсь, что многие жители Европейской России принимали нас за японцев, и, возможно, агенты противника не раз искренне вводили в <b><i>заблуждение</i></b> свои штабы не соответствующими истине донесениями.	Китайское руководство оказалось перед мучительной дилеммой: применять ли силу для удаления манифестантов с площади И если да, то в какой форме Хотелось бы прояснить ряд существующих на сей счет <b><i>заблуждений</i></b>.	3.6666666666666665	4	3	4
573	заблуждение	Но что я мог быть в неведении и в добросовестном <b><i>заблуждении</i></b> относительно своих соплеменников и единоверцев, -- это было легко допустить.	Зоя, подумай о том, что одна женщина впала в такое же <b><i>заблуждение</i></b>, поддалась иллюзии греха и искалечила тем самым своих детей и себя саму, а мужа просто убила.	4.0	4	4	4
574	заблуждение	Пересчитывали все очень точно, чтобы не вводить в <b><i>заблуждение</i></b> наших преемников.	И с этими <b><i>заблуждениями</i></b> поневоле приходится считаться, поскольку возникли они, увы, не на пустом месте.	2.6666666666666665	4	1	3
575	заблуждение	Жизнь вовсе не высокая, отвлеченная, умственная, а самая простая -- с бытовыми невзгодами, слабостями, пороками, <b><i>заблуждениями</i></b>, страстями.	Здесь, следовательно, мы сталкиваемся уже с ошибкой отдельных лиц, что возможно и в Православии, и где угодно, а с <b><i>заблуждением</i></b> всей Римской Церкви в главнейшем для Церкви вопросе -- спасении и духовном совершенстве человека.	4.0	4	4	4
576	заблуждение	Мы враждуем из-за несходства <b><i>заблуждений</i></b>.	При этом Кислинская Л. Ю. ввела суд в <b><i>заблуждение</i></b>, сообщив свой домашний адрес, по которому она не проживает с марта 1994 года.	3.6666666666666665	3	4	4
577	заблуждение	"До каких пор К.Чуковский будет вводить в <b><i>заблуждение</i></b> советских детей"" И т.д., и т.д., и т.д. Кончается письмо таким призывом: ""Бесполезную книжку К.Чуковского о Мухе (Цокотухе) можно смело сжечь, история () от этого ничего не потеряет""."	Этот гипноз собственных <b><i>заблуждений</i></b> должен пройти.	3.6666666666666665	3	4	4
578	заблуждение	Но по существу Ваши советники ввели Вас в <b><i>заблуждение</i></b>!	Представления о том, что человека организует лишь иерархия власти, он считал <b><i>заблуждением</i></b>, укоренившимся, по-видимому, со времен абсолютизма.	3.3333333333333335	4	4	2
579	заблуждение	С провокаторами, хулиганами и контрреволюционерами будет поступлено самым беспощадным образом, а обманутой части гарнизона разъясняется их тяжелое <b><i>заблуждение</i></b>.	Полагать, что в этой ситуации может нормально функционировать созданная более века назад система, -- опасное <b><i>заблуждение</i></b>.	4.0	4	4	4
580	заблуждение	Откровенно назвав всех вовлекших вас в пагубное <b><i>заблуждение</i></b>, вы тем самым смягчите свою участь.	Выходит, ничтожны оказались все его возможные <b><i>заблуждения</i></b> рядом с тем чудесным, что ему удалось совершить для всех нас.	3.0	4	1	4
581	заблуждение	"Если князь Трубецкой, ""вождь"" восстания, пресловутый ""диктатор"", целует царские ботфорты, то кто иной посмеет упорствовать в своих ""<b><i>заблуждениях</i></b>""!"	Разоблачение лжепророков и прошлых <b><i>заблуждений</i></b> полезно, а иногда и прекрасно с художественной точки зрения.	3.6666666666666665	3	4	4
582	заблуждение	Большинство их были миллионеры, помещики и кутилы и почти все принадлежали к аристократическим кругам общества; это тоже был защитный, но только утешительный рефлекс, в сущности совершенно безобидный, так как все, что они рассказывали, было идеально неправдоподобно и не могло ввести в <b><i>заблуждение</i></b> даже самого наивного человека.	"Повторим: поддержка кандидатов от левых партий в 1992 и в 1999 гг. не должна вводить в <b><i>заблуждение</i></b> касательно мнимой ""голубиной"" ориентации русскоязычных израильтян."	4.0	4	4	4
